registered,registered_times,mobile_platform,user_index,company_id,channel_id,verified,carrier,bank_card,certifications,bid_apply_times,bid_apply,loan,loan_times,reject,reject_times,repayment,repayment_times,overdue,overdue_times,overdue_repayment,overdue_within_3_days_repayment,overdue_within_3_days_repayment_times,overdue_4_to_7_days_repayment,overdue_4_to_7_days_repayment_times,overdue_8_to_30_days_repayment,overdue_8_to_30_days_repayment_times
1,2019-04-29 12:26:06,0,227,200,0,1,1,1,"['0', '1', '3']",2019-04-29 12:30:32,1.0,0.0,2019-04-29 12:44:32,1.0,2019-04-29 12:31:45,0.0,2019-05-04 13:44:43,0.0,2019-05-06 12:44:32,0.0,0.0,2019-05-08 12:44:32,0.0,2019-05-12 12:44:32,0.0,2019-05-14 12:44:32
1,2019-04-29 12:11:27,0,228,200,0,1,1,1,"['0', '1', '3']",2019-04-29 12:20:48,1.0,0.0,2019-04-29 12:22:48,1.0,2019-04-29 12:22:04,0.0,2019-04-30 12:23:13,0.0,2019-05-06 12:22:48,0.0,0.0,2019-05-06 12:22:48,0.0,2019-05-13 12:22:48,0.0,2019-06-03 12:22:48
1,2019-04-29 08:21:43,0,229,200,0,1,1,1,"['0', '1', '3']",2019-04-29 08:29:56,1.0,1.0,2019-04-29 09:08:56,0.0,2019-04-29 08:31:04,1.0,2019-04-30 12:09:15,0.0,2019-05-06 09:08:56,0.0,0.0,2019-05-07 09:08:56,0.0,2019-05-13 09:08:56,0.0,2019-05-23 09:08:56
1,2019-04-29 10:20:15,0,230,200,0,1,1,1,"['0', '1', '3']",2019-04-29 10:20:41,1.0,1.0,2019-04-29 10:41:41,0.0,2019-04-29 10:22:30,0.0,2019-05-01 14:41:51,1.0,2019-05-06 10:41:41,1.0,1.0,2019-05-07 10:41:41,1.0,2019-05-10 10:41:41,0.0,2019-05-22 10:41:41
1,2019-04-29 14:59:06,0,231,200,0,1,1,1,"['0', '1', '3']",2019-04-29 15:06:07,1.0,1.0,2019-04-29 15:45:07,0.0,2019-04-29 15:06:55,0.0,2019-05-04 16:45:33,1.0,2019-05-06 15:45:07,0.0,0.0,2019-05-06 15:45:07,0.0,2019-05-11 15:45:07,0.0,2019-05-19 15:45:07
1,2019-04-29 12:53:39,0,232,200,0,1,1,1,"['0', '1', '3']",2019-04-29 12:53:48,1.0,0.0,2019-04-29 13:02:48,0.0,2019-04-29 12:53:49,0.0,2019-05-02 13:02:53,0.0,2019-05-06 13:02:48,0.0,0.0,2019-05-06 13:02:48,0.0,2019-05-11 13:02:48,0.0,2019-05-26 13:02:48
1,2019-04-29 14:00:22,0,233,200,0,1,1,1,"['0', '1', '3']",2019-04-29 14:07:39,1.0,1.0,2019-04-29 14:21:39,0.0,2019-04-29 14:09:38,1.0,2019-05-03 18:22:04,0.0,2019-05-06 14:21:39,0.0,0.0,2019-05-07 14:21:39,0.0,2019-05-10 14:21:39,0.0,2019-05-31 14:21:39
1,2019-04-29 08:10:10,0,234,200,0,1,1,1,"['0', '1', '3']",2019-04-29 08:14:27,1.0,0.0,2019-04-29 08:30:27,1.0,2019-04-29 08:15:17,0.0,2019-05-02 09:30:41,0.0,2019-05-06 08:30:27,0.0,0.0,2019-05-06 08:30:27,0.0,2019-05-13 08:30:27,0.0,2019-05-14 08:30:27
1,2019-04-29 12:56:18,0,235,200,0,1,1,1,"['0', '1', '3']",2019-04-29 13:04:47,1.0,0.0,2019-04-29 13:20:47,1.0,2019-04-29 13:05:39,0.0,2019-05-04 15:21:05,0.0,2019-05-06 13:20:47,0.0,0.0,2019-05-06 13:20:47,0.0,2019-05-12 13:20:47,0.0,2019-05-31 13:20:47
1,2019-04-29 10:51:23,0,236,200,0,1,1,1,"['0', '1', '3']",2019-04-29 10:53:31,1.0,0.0,2019-04-29 11:15:31,1.0,2019-04-29 10:55:29,0.0,2019-05-01 15:15:51,0.0,2019-05-06 11:15:31,0.0,0.0,2019-05-08 11:15:31,0.0,2019-05-11 11:15:31,0.0,2019-05-27 11:15:31
1,2019-04-29 12:04:49,0,237,200,0,1,1,1,"['0', '1', '3']",2019-04-29 12:12:08,1.0,0.0,2019-04-29 12:58:08,1.0,2019-04-29 12:13:03,0.0,2019-05-01 15:58:20,0.0,2019-05-06 12:58:08,0.0,0.0,2019-05-06 12:58:08,0.0,2019-05-13 12:58:08,0.0,2019-06-02 12:58:08
1,2019-04-29 12:36:26,0,238,200,0,1,1,1,"['0', '1', '3']",2019-04-29 12:45:36,1.0,0.0,2019-04-29 12:52:36,1.0,2019-04-29 12:46:05,0.0,2019-05-02 15:52:52,0.0,2019-05-06 12:52:36,0.0,0.0,2019-05-07 12:52:36,0.0,2019-05-10 12:52:36,0.0,2019-05-23 12:52:36
1,2019-04-29 08:43:50,0,239,200,0,1,1,1,"['0', '1', '3']",2019-04-29 08:44:51,1.0,0.0,2019-04-29 09:37:51,1.0,2019-04-29 08:46:19,0.0,2019-04-29 13:37:58,0.0,2019-05-06 09:37:51,0.0,0.0,2019-05-08 09:37:51,0.0,2019-05-10 09:37:51,0.0,2019-05-31 09:37:51
1,2019-04-29 10:51:54,0,240,200,0,1,1,1,"['0', '1', '3']",2019-04-29 10:56:55,1.0,0.0,2019-04-29 11:51:55,0.0,2019-04-29 10:58:12,0.0,2019-04-30 11:52:20,0.0,2019-05-06 11:51:55,0.0,0.0,2019-05-08 11:51:55,0.0,2019-05-10 11:51:55,0.0,2019-06-05 11:51:55
1,2019-04-29 14:23:56,0,241,200,0,1,1,1,"['0', '1', '3']",2019-04-29 14:32:02,1.0,0.0,2019-04-29 15:00:02,1.0,2019-04-29 14:32:33,0.0,2019-05-01 19:00:23,0.0,2019-05-06 15:00:02,0.0,0.0,2019-05-06 15:00:02,0.0,2019-05-12 15:00:02,0.0,2019-05-23 15:00:02
1,2019-04-29 11:15:28,0,242,200,0,1,1,1,"['0', '1', '3']",2019-04-29 11:18:41,1.0,0.0,2019-04-29 12:10:41,1.0,2019-04-29 11:20:11,0.0,2019-05-02 12:11:07,0.0,2019-05-06 12:10:41,0.0,0.0,2019-05-06 12:10:41,0.0,2019-05-10 12:10:41,0.0,2019-05-25 12:10:41
1,2019-04-29 08:48:41,0,243,200,0,1,1,1,"['0', '1', '3']",2019-04-29 08:57:53,1.0,0.0,2019-04-29 09:52:53,0.0,2019-04-29 08:58:24,0.0,2019-05-03 12:52:53,0.0,2019-05-06 09:52:53,0.0,0.0,2019-05-06 09:52:53,0.0,2019-05-13 09:52:53,0.0,2019-05-30 09:52:53
1,2019-04-29 13:17:00,0,244,200,0,1,1,1,"['0', '1', '3']",2019-04-29 13:22:28,1.0,0.0,2019-04-29 13:45:28,1.0,2019-04-29 13:23:56,0.0,2019-05-01 14:45:57,0.0,2019-05-06 13:45:28,0.0,0.0,2019-05-08 13:45:28,0.0,2019-05-12 13:45:28,0.0,2019-05-16 13:45:28
1,2019-04-29 12:21:23,0,245,200,0,1,1,1,"['0', '1', '3']",2019-04-29 12:29:37,1.0,0.0,2019-04-29 12:58:37,1.0,2019-04-29 12:29:57,0.0,2019-05-03 16:58:45,0.0,2019-05-06 12:58:37,0.0,0.0,2019-05-06 12:58:37,0.0,2019-05-13 12:58:37,0.0,2019-05-23 12:58:37
1,2019-04-29 12:26:22,0,246,200,0,1,1,1,"['0', '1', '3']",2019-04-29 12:32:45,1.0,0.0,2019-04-29 12:49:45,1.0,2019-04-29 12:33:53,0.0,2019-05-04 14:50:04,0.0,2019-05-06 12:49:45,0.0,0.0,2019-05-07 12:49:45,0.0,2019-05-10 12:49:45,0.0,2019-05-29 12:49:45
1,2019-04-29 10:14:24,0,247,200,0,1,1,1,"['0', '1', '3']",2019-04-29 10:23:25,0.0,0.0,2019-04-29 10:41:25,0.0,2019-04-29 10:24:51,0.0,2019-05-01 14:41:49,0.0,2019-05-06 10:41:25,0.0,0.0,2019-05-08 10:41:25,0.0,2019-05-10 10:41:25,0.0,2019-05-23 10:41:25
1,2019-04-29 14:16:19,0,248,200,0,1,1,1,"['0', '1', '3']",2019-04-29 14:21:22,1.0,0.0,2019-04-29 15:11:22,1.0,2019-04-29 14:21:26,0.0,2019-05-02 17:11:33,0.0,2019-05-06 15:11:22,0.0,0.0,2019-05-07 15:11:22,0.0,2019-05-11 15:11:22,0.0,2019-05-17 15:11:22
1,2019-04-29 12:44:15,0,249,200,0,1,1,1,"['0', '1', '3']",2019-04-29 12:51:32,1.0,0.0,2019-04-29 13:47:32,0.0,2019-04-29 12:53:12,0.0,2019-05-05 16:47:34,0.0,2019-05-06 13:47:32,0.0,0.0,2019-05-06 13:47:32,0.0,2019-05-13 13:47:32,0.0,2019-05-22 13:47:32
1,2019-04-29 13:45:50,0,250,200,0,1,1,1,"['0', '1', '3']",2019-04-29 13:54:08,0.0,0.0,2019-04-29 14:49:08,0.0,2019-04-29 13:54:47,0.0,2019-05-04 14:49:24,0.0,2019-05-06 14:49:08,0.0,0.0,2019-05-06 14:49:08,0.0,2019-05-12 14:49:08,0.0,2019-05-29 14:49:08
1,2019-04-29 10:46:10,0,251,200,0,1,1,1,"['0', '1', '3']",2019-04-29 10:49:31,1.0,0.0,2019-04-29 11:06:31,1.0,2019-04-29 10:51:06,0.0,2019-05-01 11:06:42,0.0,2019-05-06 11:06:31,0.0,0.0,2019-05-07 11:06:31,0.0,2019-05-12 11:06:31,0.0,2019-05-23 11:06:31
1,2019-04-29 08:43:05,0,252,200,0,1,1,1,"['0', '1', '3']",2019-04-29 08:46:06,1.0,1.0,2019-04-29 08:51:06,0.0,2019-04-29 08:46:46,0.0,2019-05-03 12:51:19,1.0,2019-05-06 08:51:06,1.0,0.0,2019-05-06 08:51:06,0.0,2019-05-10 08:51:06,0.0,2019-05-15 08:51:06
1,2019-04-29 11:23:20,0,253,200,0,1,1,1,"['0', '1', '3']",2019-04-29 11:25:33,1.0,1.0,2019-04-29 11:39:33,0.0,2019-04-29 11:25:56,0.0,2019-05-04 15:39:35,1.0,2019-05-06 11:39:33,1.0,1.0,2019-05-06 11:39:33,0.0,2019-05-13 11:39:33,0.0,2019-05-30 11:39:33
1,2019-04-29 11:47:58,0,254,200,0,1,1,1,"['0', '1', '3']",2019-04-29 11:50:03,1.0,0.0,2019-04-29 12:12:03,1.0,2019-04-29 11:51:09,0.0,2019-05-05 13:12:23,0.0,2019-05-06 12:12:03,0.0,0.0,2019-05-07 12:12:03,0.0,2019-05-11 12:12:03,0.0,2019-05-19 12:12:03
1,2019-04-29 14:06:19,0,255,200,0,1,1,1,"['0', '1', '3']",2019-04-29 14:15:36,0.0,0.0,2019-04-29 14:21:36,0.0,2019-04-29 14:16:26,0.0,2019-04-30 18:21:45,0.0,2019-05-06 14:21:36,0.0,0.0,2019-05-08 14:21:36,0.0,2019-05-13 14:21:36,0.0,2019-05-25 14:21:36
1,2019-04-29 10:54:11,0,256,200,0,1,1,1,"['0', '1', '3']",2019-04-29 10:55:38,1.0,1.0,2019-04-29 11:03:38,0.0,2019-04-29 10:56:49,1.0,2019-04-30 15:04:07,0.0,2019-05-06 11:03:38,0.0,0.0,2019-05-07 11:03:38,0.0,2019-05-10 11:03:38,0.0,2019-05-24 11:03:38
1,2019-04-29 13:38:24,0,257,200,0,1,1,1,"['0', '1', '3']",2019-04-29 13:45:49,1.0,0.0,2019-04-29 14:18:49,1.0,2019-04-29 13:46:07,0.0,2019-05-01 14:19:18,0.0,2019-05-06 14:18:49,0.0,0.0,2019-05-08 14:18:49,0.0,2019-05-12 14:18:49,0.0,2019-06-05 14:18:49
1,2019-04-29 12:28:36,0,258,200,0,1,1,1,"['0', '1', '3']",2019-04-29 12:32:00,1.0,0.0,2019-04-29 13:18:00,0.0,2019-04-29 12:33:03,0.0,2019-05-01 15:18:10,0.0,2019-05-06 13:18:00,0.0,0.0,2019-05-07 13:18:00,0.0,2019-05-11 13:18:00,0.0,2019-06-01 13:18:00
1,2019-04-29 12:06:33,0,259,200,0,1,1,1,"['0', '1', '3']",2019-04-29 12:13:42,1.0,1.0,2019-04-29 12:27:42,0.0,2019-04-29 12:14:25,0.0,2019-05-01 15:27:48,1.0,2019-05-06 12:27:42,1.0,1.0,2019-05-08 12:27:42,0.0,2019-05-11 12:27:42,1.0,2019-05-24 12:27:42
1,2019-04-29 14:06:24,0,260,200,0,1,1,1,"['0', '1', '3']",2019-04-29 14:09:28,1.0,0.0,2019-04-29 14:40:28,1.0,2019-04-29 14:10:59,0.0,2019-05-05 15:40:36,0.0,2019-05-06 14:40:28,0.0,0.0,2019-05-07 14:40:28,0.0,2019-05-12 14:40:28,0.0,2019-05-30 14:40:28
1,2019-04-29 13:11:51,0,261,200,0,1,1,1,"['0', '1', '3']",2019-04-29 13:19:12,1.0,0.0,2019-04-29 13:41:12,1.0,2019-04-29 13:19:36,0.0,2019-05-05 17:41:23,0.0,2019-05-06 13:41:12,0.0,0.0,2019-05-06 13:41:12,0.0,2019-05-11 13:41:12,0.0,2019-05-24 13:41:12
1,2019-04-29 10:48:07,0,262,200,0,1,1,1,"['0', '1', '3']",2019-04-29 10:51:09,1.0,0.0,2019-04-29 11:41:09,1.0,2019-04-29 10:53:04,0.0,2019-04-30 15:41:27,0.0,2019-05-06 11:41:09,0.0,0.0,2019-05-06 11:41:09,0.0,2019-05-12 11:41:09,0.0,2019-05-27 11:41:09
1,2019-04-29 13:00:49,0,263,200,0,1,1,1,"['0', '1', '3']",2019-04-29 13:04:17,1.0,0.0,2019-04-29 13:41:17,1.0,2019-04-29 13:04:55,0.0,2019-05-01 17:41:35,0.0,2019-05-06 13:41:17,0.0,0.0,2019-05-07 13:41:17,0.0,2019-05-12 13:41:17,0.0,2019-05-19 13:41:17
1,2019-04-29 08:02:49,0,264,200,0,1,1,1,"['0', '1', '3']",2019-04-29 08:09:15,1.0,1.0,2019-04-29 08:33:15,0.0,2019-04-29 08:10:35,0.0,2019-05-02 09:33:30,1.0,2019-05-06 08:33:15,1.0,0.0,2019-05-06 08:33:15,0.0,2019-05-10 08:33:15,1.0,2019-05-20 08:33:15
1,2019-04-29 14:33:56,0,265,200,0,1,1,1,"['0', '1', '3']",2019-04-29 14:39:13,1.0,1.0,2019-04-29 15:31:13,0.0,2019-04-29 14:39:56,0.0,2019-05-01 17:31:22,1.0,2019-05-06 15:31:13,1.0,1.0,2019-05-08 15:31:13,1.0,2019-05-13 15:31:13,0.0,2019-05-23 15:31:13
1,2019-04-29 12:21:34,0,266,200,0,1,1,1,"['0', '1', '3']",2019-04-29 12:28:35,1.0,1.0,2019-04-29 13:27:35,0.0,2019-04-29 12:30:11,0.0,2019-05-05 14:27:35,1.0,2019-05-06 13:27:35,1.0,0.0,2019-05-06 13:27:35,0.0,2019-05-12 13:27:35,0.0,2019-05-24 13:27:35
1,2019-04-29 11:28:15,0,267,200,0,1,1,1,"['0', '1', '3']",2019-04-29 11:29:34,0.0,0.0,2019-04-29 11:53:34,0.0,2019-04-29 11:29:59,0.0,2019-05-05 15:53:41,0.0,2019-05-06 11:53:34,0.0,0.0,2019-05-07 11:53:34,0.0,2019-05-13 11:53:34,0.0,2019-05-16 11:53:34
1,2019-04-29 13:17:52,0,268,200,0,1,1,1,"['0', '1', '3']",2019-04-29 13:17:55,1.0,0.0,2019-04-29 14:10:55,1.0,2019-04-29 13:19:18,0.0,2019-05-05 14:11:17,0.0,2019-05-06 14:10:55,0.0,0.0,2019-05-06 14:10:55,0.0,2019-05-12 14:10:55,0.0,2019-05-22 14:10:55
1,2019-04-29 14:54:17,0,269,200,0,1,1,1,"['0', '1', '3']",2019-04-29 14:57:35,0.0,0.0,2019-04-29 15:18:35,0.0,2019-04-29 14:58:35,0.0,2019-05-04 19:18:53,0.0,2019-05-06 15:18:35,0.0,0.0,2019-05-08 15:18:35,0.0,2019-05-13 15:18:35,0.0,2019-05-31 15:18:35
1,2019-04-29 11:32:28,0,270,200,0,1,1,1,"['0', '1', '3']",2019-04-29 11:40:35,1.0,0.0,2019-04-29 12:16:35,1.0,2019-04-29 11:41:25,0.0,2019-05-01 13:17:00,0.0,2019-05-06 12:16:35,0.0,0.0,2019-05-08 12:16:35,0.0,2019-05-11 12:16:35,0.0,2019-05-16 12:16:35
1,2019-04-29 13:58:12,0,271,200,0,1,1,1,"['0', '1', '3']",2019-04-29 14:05:32,1.0,1.0,2019-04-29 14:06:32,0.0,2019-04-29 14:06:09,0.0,2019-05-01 17:06:47,1.0,2019-05-06 14:06:32,1.0,1.0,2019-05-06 14:06:32,1.0,2019-05-11 14:06:32,0.0,2019-05-25 14:06:32
1,2019-04-29 08:13:01,0,272,200,0,1,1,1,"['0', '1', '3']",2019-04-29 08:16:01,1.0,0.0,2019-04-29 08:42:01,1.0,2019-04-29 08:17:26,0.0,2019-04-30 08:42:07,0.0,2019-05-06 08:42:01,0.0,0.0,2019-05-06 08:42:01,0.0,2019-05-10 08:42:01,0.0,2019-05-26 08:42:01
1,2019-04-29 12:39:03,0,273,200,0,1,1,1,"['0', '1', '3']",2019-04-29 12:42:08,1.0,0.0,2019-04-29 12:56:08,0.0,2019-04-29 12:43:14,0.0,2019-05-03 15:56:13,0.0,2019-05-06 12:56:08,0.0,0.0,2019-05-06 12:56:08,0.0,2019-05-12 12:56:08,0.0,2019-05-21 12:56:08
1,2019-04-29 10:27:41,0,274,200,0,1,1,1,"['0', '1', '3']",2019-04-29 10:30:04,1.0,1.0,2019-04-29 10:58:04,0.0,2019-04-29 10:30:54,0.0,2019-05-01 14:58:29,1.0,2019-05-06 10:58:04,1.0,0.0,2019-05-06 10:58:04,0.0,2019-05-13 10:58:04,0.0,2019-05-28 10:58:04
1,2019-04-29 14:10:52,0,275,200,0,1,1,1,"['0', '1', '3']",2019-04-29 14:19:01,1.0,0.0,2019-04-29 14:34:01,1.0,2019-04-29 14:19:09,0.0,2019-05-03 14:34:12,0.0,2019-05-06 14:34:01,0.0,0.0,2019-05-06 14:34:01,0.0,2019-05-11 14:34:01,0.0,2019-05-23 14:34:01
1,2019-04-29 13:03:18,0,276,200,0,1,1,1,"['0', '1', '3']",2019-04-29 13:09:19,0.0,0.0,2019-04-29 13:16:19,0.0,2019-04-29 13:10:53,0.0,2019-05-03 16:16:21,0.0,2019-05-06 13:16:19,0.0,0.0,2019-05-07 13:16:19,0.0,2019-05-11 13:16:19,0.0,2019-05-31 13:16:19
1,2019-04-29 11:40:15,0,277,200,0,1,1,1,"['0', '1', '3']",2019-04-29 11:44:33,1.0,0.0,2019-04-29 12:31:33,1.0,2019-04-29 11:45:58,0.0,2019-05-04 13:31:35,0.0,2019-05-06 12:31:33,0.0,0.0,2019-05-08 12:31:33,0.0,2019-05-13 12:31:33,0.0,2019-05-31 12:31:33
1,2019-04-29 13:31:02,0,278,200,0,1,1,1,"['0', '1', '3']",2019-04-29 13:38:06,1.0,1.0,2019-04-29 13:56:06,0.0,2019-04-29 13:38:23,0.0,2019-04-29 17:56:33,1.0,2019-05-06 13:56:06,1.0,0.0,2019-05-07 13:56:06,0.0,2019-05-10 13:56:06,0.0,2019-06-04 13:56:06
1,2019-04-29 14:57:55,0,279,200,0,1,1,1,"['0', '1', '3']",2019-04-29 14:59:01,1.0,0.0,2019-04-29 15:06:01,1.0,2019-04-29 15:00:42,0.0,2019-05-03 19:06:22,0.0,2019-05-06 15:06:01,0.0,0.0,2019-05-06 15:06:01,0.0,2019-05-13 15:06:01,0.0,2019-05-15 15:06:01
1,2019-04-29 11:38:59,0,280,200,0,1,1,1,"['0', '1', '3']",2019-04-29 11:42:16,1.0,0.0,2019-04-29 12:10:16,1.0,2019-04-29 11:43:17,0.0,2019-04-30 12:10:28,0.0,2019-05-06 12:10:16,0.0,0.0,2019-05-06 12:10:16,0.0,2019-05-13 12:10:16,0.0,2019-05-22 12:10:16
1,2019-04-29 09:59:03,0,281,200,0,1,1,1,"['0', '1', '3']",2019-04-29 10:06:25,1.0,1.0,2019-04-29 10:22:25,0.0,2019-04-29 10:07:32,0.0,2019-05-04 11:22:29,1.0,2019-05-06 10:22:25,0.0,0.0,2019-05-08 10:22:25,0.0,2019-05-11 10:22:25,0.0,2019-05-16 10:22:25
1,2019-04-29 12:56:21,0,282,200,0,1,1,1,"['0', '1', '3']",2019-04-29 12:58:38,1.0,0.0,2019-04-29 13:55:38,1.0,2019-04-29 13:00:19,0.0,2019-05-03 15:56:02,0.0,2019-05-06 13:55:38,0.0,0.0,2019-05-06 13:55:38,0.0,2019-05-12 13:55:38,0.0,2019-05-30 13:55:38
1,2019-04-29 12:56:44,0,283,200,0,1,1,1,"['0', '1', '3']",2019-04-29 13:02:13,1.0,0.0,2019-04-29 13:38:13,0.0,2019-04-29 13:03:04,0.0,2019-05-02 17:38:20,0.0,2019-05-06 13:38:13,0.0,0.0,2019-05-06 13:38:13,0.0,2019-05-12 13:38:13,0.0,2019-05-30 13:38:13
1,2019-04-29 13:25:33,0,284,200,0,1,1,1,"['0', '1', '3']",2019-04-29 13:26:47,1.0,0.0,2019-04-29 14:10:47,0.0,2019-04-29 13:27:08,0.0,2019-05-03 17:10:56,0.0,2019-05-06 14:10:47,0.0,0.0,2019-05-06 14:10:47,0.0,2019-05-13 14:10:47,0.0,2019-05-18 14:10:47
1,2019-04-29 14:08:39,0,285,200,0,1,1,1,"['0', '1', '3']",2019-04-29 14:11:56,0.0,0.0,2019-04-29 14:21:56,0.0,2019-04-29 14:11:56,0.0,2019-05-04 18:22:00,0.0,2019-05-06 14:21:56,0.0,0.0,2019-05-07 14:21:56,0.0,2019-05-13 14:21:56,0.0,2019-05-22 14:21:56
1,2019-04-29 09:33:09,0,286,200,0,1,1,1,"['0', '1', '3']",2019-04-29 09:35:22,1.0,0.0,2019-04-29 09:44:22,1.0,2019-04-29 09:35:26,0.0,2019-05-01 09:44:34,0.0,2019-05-06 09:44:22,0.0,0.0,2019-05-07 09:44:22,0.0,2019-05-12 09:44:22,0.0,2019-05-31 09:44:22
1,2019-04-29 11:59:25,0,287,200,0,1,1,1,"['0', '1', '3']",2019-04-29 12:05:38,0.0,0.0,2019-04-29 12:19:38,0.0,2019-04-29 12:06:41,0.0,2019-05-02 15:20:00,0.0,2019-05-06 12:19:38,0.0,0.0,2019-05-06 12:19:38,0.0,2019-05-11 12:19:38,0.0,2019-05-15 12:19:38
1,2019-04-29 11:47:50,0,288,200,0,1,1,1,"['0', '1', '3']",2019-04-29 11:47:52,1.0,0.0,2019-04-29 12:18:52,0.0,2019-04-29 11:48:12,0.0,2019-04-29 12:18:54,0.0,2019-05-06 12:18:52,0.0,0.0,2019-05-08 12:18:52,0.0,2019-05-10 12:18:52,0.0,2019-05-16 12:18:52
1,2019-04-29 12:21:03,0,289,200,0,1,1,1,"['0', '1', '3']",2019-04-29 12:30:26,1.0,0.0,2019-04-29 12:58:26,0.0,2019-04-29 12:30:53,0.0,2019-05-02 16:58:26,0.0,2019-05-06 12:58:26,0.0,0.0,2019-05-08 12:58:26,0.0,2019-05-13 12:58:26,0.0,2019-05-21 12:58:26
1,2019-04-29 14:51:00,0,290,200,0,1,1,1,"['0', '1', '3']",2019-04-29 14:56:08,1.0,0.0,2019-04-29 15:25:08,0.0,2019-04-29 14:56:47,0.0,2019-05-01 19:25:30,0.0,2019-05-06 15:25:08,0.0,0.0,2019-05-07 15:25:08,0.0,2019-05-10 15:25:08,0.0,2019-05-23 15:25:08
1,2019-04-29 13:36:28,0,291,200,0,1,1,1,"['0', '1', '3']",2019-04-29 13:37:41,0.0,0.0,2019-04-29 14:13:41,0.0,2019-04-29 13:38:28,0.0,2019-05-05 14:14:02,0.0,2019-05-06 14:13:41,0.0,0.0,2019-05-06 14:13:41,0.0,2019-05-10 14:13:41,0.0,2019-05-27 14:13:41
1,2019-04-29 11:49:53,0,292,200,0,1,1,1,"['0', '1', '3']",2019-04-29 11:52:54,1.0,0.0,2019-04-29 11:55:54,0.0,2019-04-29 11:52:59,0.0,2019-05-05 13:56:15,0.0,2019-05-06 11:55:54,0.0,0.0,2019-05-07 11:55:54,0.0,2019-05-11 11:55:54,0.0,2019-05-20 11:55:54
1,2019-04-29 08:51:26,0,293,200,0,1,1,1,"['0', '1', '3']",2019-04-29 08:58:48,1.0,1.0,2019-04-29 09:08:48,0.0,2019-04-29 08:59:17,0.0,2019-05-01 12:09:04,1.0,2019-05-06 09:08:48,1.0,0.0,2019-05-07 09:08:48,0.0,2019-05-13 09:08:48,0.0,2019-05-24 09:08:48
1,2019-04-29 08:45:47,0,294,200,0,1,1,1,"['0', '1', '3']",2019-04-29 08:52:11,1.0,0.0,2019-04-29 08:52:11,1.0,2019-04-29 08:52:19,0.0,2019-04-29 12:52:15,0.0,2019-05-06 08:52:11,0.0,0.0,2019-05-07 08:52:11,0.0,2019-05-10 08:52:11,0.0,2019-05-23 08:52:11
1,2019-04-29 08:07:47,0,295,200,0,1,1,1,"['0', '1', '3']",2019-04-29 08:17:05,0.0,0.0,2019-04-29 09:12:05,0.0,2019-04-29 08:18:36,0.0,2019-04-30 13:12:29,0.0,2019-05-06 09:12:05,0.0,0.0,2019-05-06 09:12:05,0.0,2019-05-11 09:12:05,0.0,2019-06-04 09:12:05
1,2019-04-29 14:22:11,0,296,200,0,1,1,1,"['0', '1', '3']",2019-04-29 14:22:30,1.0,0.0,2019-04-29 15:20:30,1.0,2019-04-29 14:24:27,0.0,2019-05-01 15:20:37,0.0,2019-05-06 15:20:30,0.0,0.0,2019-05-06 15:20:30,0.0,2019-05-11 15:20:30,0.0,2019-06-01 15:20:30
1,2019-04-29 14:06:59,0,297,200,0,1,1,1,"['0', '1', '3']",2019-04-29 14:15:20,1.0,1.0,2019-04-29 14:38:20,0.0,2019-04-29 14:16:38,1.0,2019-05-03 14:38:24,0.0,2019-05-06 14:38:20,0.0,0.0,2019-05-08 14:38:20,0.0,2019-05-10 14:38:20,0.0,2019-06-01 14:38:20
1,2019-04-29 14:32:49,0,298,200,0,1,1,1,"['0', '1', '3']",2019-04-29 14:41:02,1.0,0.0,2019-04-29 15:37:02,1.0,2019-04-29 14:41:02,0.0,2019-05-03 16:37:20,0.0,2019-05-06 15:37:02,0.0,0.0,2019-05-06 15:37:02,0.0,2019-05-11 15:37:02,0.0,2019-06-01 15:37:02
1,2019-04-29 13:55:16,0,299,200,0,1,1,1,"['0', '1', '3']",2019-04-29 14:00:34,1.0,0.0,2019-04-29 14:17:34,1.0,2019-04-29 14:01:22,0.0,2019-05-02 18:17:41,0.0,2019-05-06 14:17:34,0.0,0.0,2019-05-06 14:17:34,0.0,2019-05-11 14:17:34,0.0,2019-05-17 14:17:34
1,2019-04-29 11:06:46,1,300,200,0,1,1,0,"['0', '1']",2019-04-29 11:10:57,0.0,0.0,2019-04-29 11:40:57,0.0,2019-04-29 11:11:46,0.0,2019-05-02 13:41:00,0.0,2019-05-06 11:40:57,0.0,0.0,2019-05-06 11:40:57,0.0,2019-05-10 11:40:57,0.0,2019-05-18 11:40:57
1,2019-04-29 09:59:14,1,301,200,0,1,1,0,"['0', '1']",2019-04-29 10:06:37,0.0,0.0,2019-04-29 10:16:37,0.0,2019-04-29 10:08:31,0.0,2019-04-29 12:16:54,0.0,2019-05-06 10:16:37,0.0,0.0,2019-05-06 10:16:37,0.0,2019-05-12 10:16:37,0.0,2019-05-29 10:16:37
1,2019-04-29 12:59:59,1,302,200,0,1,1,0,"['0', '1']",2019-04-29 13:00:25,0.0,0.0,2019-04-29 13:04:25,0.0,2019-04-29 13:00:55,0.0,2019-04-30 16:04:25,0.0,2019-05-06 13:04:25,0.0,0.0,2019-05-06 13:04:25,0.0,2019-05-11 13:04:25,0.0,2019-05-20 13:04:25
